-3.064343940698525337e+00,3.064343940698525781e+00,0.000000000000000000e+00
-2.841361011093448408e+00,2.968124434460176264e+00,0.000000000000000000e+00
-2.639752943914945416e+00,2.880784828417015664e+00,0.000000000000000000e+00
-2.483427582062128547e+00,2.831806424527313126e+00,0.000000000000000000e+00
-2.298990228299640837e+00,2.739829863915079322e+00,0.000000000000000000e+00
-2.131767242113214778e+00,2.656126934956863916e+00,0.000000000000000000e+00
-2.018323856844800535e+00,2.630330860850865538e+00,0.000000000000000000e+00
-1.897812871743027818e+00,2.588290170069208251e+00,0.000000000000000000e+00
-1.814049886080162155e+00,2.590731728936142897e+00,0.000000000000000000e+00
-1.689936461172995230e+00,2.529168646330027581e+00,0.000000000000000000e+00
-1.579264018640172074e+00,2.478947952520084375e+00,0.000000000000000000e+00
-1.489438619634908312e+00,2.454518879943130560e+00,0.000000000000000000e+00
-1.407347202301024724e+00,2.437596858275291378e+00,0.000000000000000000e+00
-1.298571191767726063e+00,2.366982727209081538e+00,0.000000000000000000e+00
-1.239502052092752660e+00,2.381061288414262123e+00,0.000000000000000000e+00
-1.159142087786743325e+00,2.350507632434500227e+00,0.000000000000000000e+00
-1.103108685042677894e+00,2.365624209148222690e+00,0.000000000000000000e+00
-1.007542145459560778e+00,2.289813708361544631e+00,0.000000000000000000e+00
-9.427205718454854111e-01,2.275928790077490937e+00,0.000000000000000000e+00
-8.612483243229209773e-01,2.214696391903747674e+00,0.000000000000000000e+00
-8.183700111263708665e-01,2.248453126328532115e+00,0.000000000000000000e+00
-7.408505482984723001e-01,2.182475337852959996e+00,0.000000000000000000e+00
-6.947599304342948479e-01,2.203496984255636892e+00,0.000000000000000000e+00
-6.448108838798544129e-01,2.212245922099965512e+00,0.000000000000000000e+00
-5.808333065596688050e-01,2.167699410808912486e+00,0.000000000000000000e+00
-5.193612284393356315e-01,2.122454158620130205e+00,0.000000000000000000e+00
-4.709385157926433418e-01,2.124266367887865048e+00,0.000000000000000000e+00
-4.270651126963230793e-01,2.147001306767401640e+00,0.000000000000000000e+00
