-3.046936280739161784e+00,3.046936280739162228e+00
-2.855827655521861352e+00,2.983236488382566165e+00
-2.634606331195949558e+00,2.875168286205064039e+00
-2.494992021570527463e+00,2.844993140472841020e+00
-2.306681358694511630e+00,2.748995796194277474e+00
-2.132716803960307050e+00,2.657310064497765190e+00
-2.020589783069910883e+00,2.633283873400415587e+00
-1.909090785299160320e+00,2.603671303388964464e+00
-1.826344783317704668e+00,2.608290661919038467e+00
-1.695281019729577787e+00,2.537167343464711955e+00
-1.584049789072698999e+00,2.486460107343417381e+00
-1.488640231778084910e+00,2.453203177474927443e+00
-1.397534251213073064e+00,2.420600328418770708e+00
-1.300641220136619758e+00,2.370755890686806922e+00
-1.235354652308091383e+00,2.373094207554523827e+00
-1.161473794672587045e+00,2.355235866263228672e+00
-1.095028434716575516e+00,2.348296056404446830e+00
-1.005376554673488965e+00,2.284892028915185946e+00
-9.488692485247427477e-01,2.290773008707200908e+00
-8.683229580720066565e-01,2.232888782409073958e+00
-8.225765376713227717e-01,2.260010463025123872e+00
-7.454222602829146949e-01,2.195943167067270885e+00
-6.898243107569246302e-01,2.187843198540447620e+00
-6.431408380559885396e-01,2.206516254447122627e+00
-5.825822756843056505e-01,2.174226652442926344e+00
-5.189467533282149381e-01,2.120760338644607668e+00
-4.660582955774766889e-01,2.102253117063569654e+00
-4.285802322845439494e-01,2.154618327308558179e+00
-3.821692464406059586e-01,2.167389499355608873e+00
-3.242676822933928671e-01,2.106800961341085188e+00
-2.733484671918510189e-01,2.076287743879617675e+00
-2.282006163128597609e-01,2.083684953210028556e+00
-1.843888391591467779e-01,2.107574075634495170e+00
-1.342827582217723525e-01,2.048758983032449521e+00
-8.828189306708833506e-02,2.021987780980269989e+00
-4.511564406537593719e-02,2.067620695335171899e+00
1.244020597848454445e-16,2.031639814376831055e+00
4.428542784624740075e-02,2.029572424677965614e+00
8.734105550830235931e-02,2.000439058114672264e+00
1.309713605445148032e-01,1.998236817510124608e+00
1.729939166733136802e-01,1.977329515635513735e+00
2.177994440504166240e-01,1.988712527240394934e+00
2.583692915501201726e-01,1.962509608893706625e+00
3.087213203090338198e-01,2.005794625642265849e+00
3.544230737728217839e-01,2.010033134740829563e+00
3.893713848637277430e-01,1.957502140229150367e+00
4.298774682653670465e-01,1.939051951637307036e+00
4.763786180265983106e-01,1.946798728019346170e+00
5.311203879894557112e-01,1.982168272912343765e+00
5.708984131852229416e-01,1.958663723079580699e+00
6.106555888744886751e-01,1.936752091708375589e+00
6.557824792408581960e-01,1.931872887489087143e+00
6.968157783312045606e-01,1.914485616484681296e+00
7.419133182509173308e-01,1.907826932873735837e+00
7.789434778670010218e-01,1.880535908588580440e+00
8.420452259741184609e-01,1.913693347901066710e+00
8.789393480493365995e-01,1.884891514599961848e+00
9.164174327013043797e-01,1.858310722004206106e+00
9.864066306998074962e-01,1.894869507500177797e+00
1.019818609735956727e+00,1.858883863614278154e+00
1.094242215156555398e+00,1.895283112437868400e+00
1.162566509903432355e+00,1.915850314427207213e+00
1.204663311201021436e+00,1.890942624874841993e+00
1.281754659560520482e+00,1.918281409821616545e+00
1.344521207331673907e+00,1.920175282273231199e+00
1.386555727978441510e+00,1.891023406161035147e+00
1.452323730063095120e+00,1.892705134597607808e+00
1.529867699583772556e+00,1.906175647842677012e+00
1.646979269637592003e+00,1.962793461518788085e+00
1.725355110142927861e+00,1.967390440850609101e+00
1.780094660724679034e+00,1.942632435956862968e+00
1.867351383056185643e+00,1.950660703139275309e+00
1.930496946591295115e+00,1.930496946591294671e+00
2.072083626311076898e+00,1.983588544728991154e+00
2.172927893147149181e+00,1.991121567382733604e+00
2.324364064041215983e+00,2.038412575590335063e+00
2.429303909464106681e+00,2.038428014448856018e+00
2.598714751204778572e+00,2.085689093132406580e+00
2.851179201782739092e+00,2.187786749092205607e+00
3.152402468404123859e+00,2.311437121940569384e+00
3.633894291764448781e+00,2.544480176150701212e+00
1.228362390998896281e+01,8.207655092889357462e+00
1.236463001492929159e+01,7.877138068399162307e+00
1.241456002090943578e+01,7.533339951879488794e+00
1.238610844836425429e+01,7.151123046874999112e+00
1.232746750925123180e+01,6.763080267105078036e+00
1.223665203322766537e+01,6.369997857565354415e+00
1.206443673107145287e+01,5.949521791571946494e+00
1.194192249450026111e+01,5.568609912278915886e+00
1.178148409199545732e+01,5.183977070012611321e+00
1.159622755630995705e+01,4.803314726188197881e+00
1.143959273581483416e+01,4.448614316018344894e+00
1.122237422431108023e+01,4.084610175445494207e+00
